timeStamp	dateFrac	isHoliday	isSunday	cnt	predSimple	predTrig	predHourDay	predHourWeek	predHS	cntMA	predMA	devMA	predDev	alertVal	diffMA
2016-06-08 01:00:00	736123.041667	0	0	9088	208099	48052	49784	11831	10299	12943	14628	2233	7257	0	0
2016-06-08 02:00:00	736123.083333	0	0	8848	208120	72943	49310	11723	10188	10824	12064	1522	6871	0	0
2016-06-08 03:00:00	736123.125	0	0	10718	208142	111421	55522	18280	16906	9551	12464	4558	10062	0	0
2016-06-08 04:00:00	736123.166667	0	0	21984	208163	160865	69743	33194	32186	13850	19760	8490	14637	0	0
2016-06-08 05:00:00	736123.208333	0	0	66275	208185	217908	101761	72172	72121	32992	40404	9395	17935	0	0
2016-06-08 06:00:00	736123.25	0	0	226409	208207	278663	231502	228911	232707	104889	112338	9431	18235	0	0
2016-06-08 07:00:00	736123.291667	0	0	366950	208228	338991	367697	382452	390016	219878	231614	17405	17250	0	0
2016-06-08 08:00:00	736123.333333	0	0	477410	208250	394783	448239	478687	488613	356923	370445	18670	20757	0	0
2016-06-08 09:00:00	736123.375	0	0	527168	208271	442239	496653	536128	547464	457176	475364	23124	27421	0	0
2016-06-08 10:00:00	736123.416667	0	0	479951	208293	478124	452686	481304	491295	494843	509124	18249	29613	0	0
2016-06-08 11:00:00	736123.458333	0	0	493023	208315	499997	443086	492106	502362	500047	513707	17717	28627	0	0
2016-06-08 12:00:00	736123.5	0	0	493486	208336	506367	445454	490069	500275	488820	497977	11445	33229	0	0
2016-06-08 13:00:00	736123.541667	0	0	442789	208358	496802	432365	474050	483863	476432	495500	30169	41759	0	0
2016-06-08 14:00:00	736123.583333	0	0	476225	208379	471955	446374	499907	510354	470833	498164	38065	45732	0	0
2016-06-08 15:00:00	736123.625	0	0	477097	208401	433521	439728	493003	503281	465370	499166	42056	46551	0	0
2016-06-08 16:00:00	736123.666667	0	0	426342	208423	384120	391814	442294	451327	459888	488320	35175	44455	0	0
2016-06-08 17:00:00	736123.708333	0	0	330926	208444	327122	328900	360769	367801	411455	440803	36535	40383	0	0
2016-06-08 18:00:00	736123.75	0	0	153908	208466	266411	178592	162133	164290	303725	327806	32340	30912	0	0
2016-06-08 19:00:00	736123.791667	0	0	110912	208487	206127	145902	118161	119239	198582	217110	27720	19804	0	0
2016-06-08 20:00:00	736123.833333	0	0	71681	208509	150379	110675	74823	74837	112167	119455	9671	12663	0	0
2016-06-08 21:00:00	736123.875	0	0	51907	208531	102968	91988	52439	51904	78166	81993	6296	10627	0	0
2016-06-08 22:00:00	736123.916667	0	0	31927	208552	67126	75122	32368	31340	51838	52693	2269	7032	0	0
2016-06-08 23:00:00	736123.958333	0	0	17732	208574	45298	62804	18872	17513	33855	33585	443	5871	0	0
2016-06-09 00:00:00	736124.0	0	0	14124	208595	17844	50299	17133	15731	21261	21528	1219	6977	0	0
2016-06-09 01:00:00	736124.041667	0	0	8303	208617	27453	44425	12009	10481	13386	14575	1920	7235	0	0
2016-06-09 02:00:00	736124.083333	0	0	9395	208638	52344	43951	12243	10721	10607	12311	2131	7013	0	0
2016-06-09 03:00:00	736124.125	0	0	10204	208660	90822	50163	17612	16222	9300	12474	4621	9397	0	0
2016-06-09 04:00:00	736124.166667	0	0	23857	208682	140266	64384	33204	32196	14485	19713	7331	13233	0	0
2016-06-09 05:00:00	736124.208333	0	0	67254	208703	197309	96402	72459	72415	33771	40277	8136	14705	0	0
2016-06-09 06:00:00	736124.25	0	0	233318	208725	258064	226143	228268	232048	108143	112219	6992	15256	0	0
2016-06-09 07:00:00	736124.291667	0	0	407191	208746	318392	362338	389666	397407	235921	233956	7873	17244	0	0
2016-06-09 08:00:00	736124.333333	0	0	495889	208768	374184	442880	477387	487281	378799	372245	9258	29822	0	0
2016-06-09 09:00:00	736124.375	0	0	565904	208790	421640	491294	531289	542506	489661	475731	18937	42976	0	0
2016-06-09 10:00:00	736124.416667	0	0	496358	208811	457526	447327	482557	492578	519383	507455	17830	46131	0	0
2016-06-09 11:00:00	736124.458333	0	0	499474	208833	479398	437727	474558	484383	520578	506489	19868	46481	0	0
2016-06-09 12:00:00	736124.5	0	0	514947	208854	485768	440095	466877	476513	503593	484491	29318	48831	0	0
2016-06-09 13:00:00	736124.541667	0	0	461899	208876	476203	427006	451765	461031	492106	473975	29203	53546	0	0
2016-06-09 14:00:00	736124.583333	0	0	477563	208898	451356	441015	479609	489558	484803	475700	28476	54445	0	0
2016-06-09 15:00:00	736124.625	0	0	466576	208919	412922	434369	473086	482875	468679	477821	14322	48880	0	0
2016-06-09 16:00:00	736124.666667	0	0	438464	208941	363521	386455	424166	432754	460867	468395	14868	45222	0	0
2016-06-09 17:00:00	736124.708333	0	0	352056	208962	306523	323541	344279	350906	419032	422178	12238	39145	0	0
2016-06-09 18:00:00	736124.75	0	0	175683	208984	245812	173233	156650	158672	322067	314110	12714	32028	0	0
2016-06-09 19:00:00	736124.791667	0	0	145219	209006	185528	140543	116572	117611	224319	209063	22944	21852	0	0
2016-06-09 20:00:00	736124.833333	0	0	99886	209027	129780	105316	75648	75682	140262	117321	28613	14368	0	0
2016-06-09 21:00:00	736124.875	0	0	80661	209049	82369	86629	54716	54236	108588	82509	31986	12111	0	0
2016-06-09 22:00:00	736124.916667	0	0	74150	209070	46527	69763	38256	37372	84899	55763	36309	11762	0	0
2016-06-09 23:00:00	736124.958333	0	0	49775	209092	24699	57445	24162	22933	68195	38180	37224	12297	0	0
2016-06-10 00:00:00	736125.0	0	0	13622	209113	-35085	37430	17195	15795	45849	25366	32232	12225	0	0
2016-06-10 01:00:00	736125.041667	0	0	8212	209135	-25476	31556	11772	10238	23869	16322	19096	9796	0	0
2016-06-10 02:00:00	736125.083333	0	0	7942	209157	-585	31082	11782	10249	9925	12094	2659	7016	0	0
2016-06-10 03:00:00	736125.125	0	0	10112	209178	37892	37294	17560	16168	8755	12218	4801	9599	0	0
2016-06-10 04:00:00	736125.166667	0	0	21729	209200	87336	51515	34321	33341	13261	19919	9403	15328	0	0
2016-06-10 05:00:00	736125.208333	0	0	62040	209221	144379	83533	76506	76561	31293	42023	13827	19881	0	0
2016-06-10 06:00:00	736125.25	0	0	208116	209243	205134	213274	227259	231014	97295	113638	20856	27629	0	0
2016-06-10 07:00:00	736125.291667	0	0	373144	209265	265462	349469	376394	383810	214433	230461	20602	36330	0	0
2016-06-10 08:00:00	736125.333333	0	0	458917	209286	321254	430011	454373	463703	346725	359509	18179	49224	0	0
2016-06-10 09:00:00	736125.375	0	0	508567	209308	368710	478425	493837	504135	446876	450549	8840	59003	0	0
2016-06-10 10:00:00	736125.416667	0	0	457709	209329	404596	434458	442021	451047	475064	472961	6592	64398	0	0
2016-06-10 11:00:00	736125.458333	0	0	475361	209351	426468	424858	443441	452502	480545	469228	17125	63444	0	0
2016-06-10 12:00:00	736125.5	0	0	481238	209373	432838	427226	475541	485390	471436	462979	17090	59533	0	0
2016-06-10 13:00:00	736125.541667	0	0	450378	209394	423273	414137	449582	458794	468992	465562	17472	51978	0	0
2016-06-10 14:00:00	736125.583333	0	0	477487	209416	398426	428146	466323	475946	469701	473376	6724	45263	0	0
2016-06-10 15:00:00	736125.625	0	0	427256	209437	359992	421500	447703	456869	451707	463869	21796	40982	0	0
2016-06-10 16:00:00	736125.666667	0	0	371286	209459	310592	373586	382515	390081	425343	440965	24824	38064	0	0
2016-06-10 17:00:00	736125.708333	0	0	292149	209480	253593	310672	314827	320732	363563	389227	31993	28808	0	0
2016-06-10 18:00:00	736125.75	0	0	123500	209502	192882	160364	140966	142603	262311	284472	27705	22301	0	0
2016-06-10 19:00:00	736125.791667	0	0	82037	209524	132598	127674	95780	96308	165895	186547	26320	17172	0	0
2016-06-10 20:00:00	736125.833333	0	0	53114	209545	76850	92447	62406	62115	86217	100342	18022	12988	0	0
2016-06-10 21:00:00	736125.875	0	0	44131	209567	29439	73760	48146	47505	59760	68642	12166	9683	0	0
2016-06-10 22:00:00	736125.916667	0	0	29740	209588	-6402	56894	33480	32479	42328	47366	7067	7565	0	0
2016-06-10 23:00:00	736125.958333	0	0	17560	209610	-28230	44576	21586	20293	30477	33425	3630	7340	0	0
2016-06-11 00:00:00	736126.0	0	0	16018	209632	-80090	-19957	18249	16874	21106	23215	2802	7700	0	0
2016-06-11 01:00:00	736126.041667	0	0	9008	209653	-70481	-25830	12082	10556	14195	15907	2301	7535	0	0
2016-06-11 02:00:00	736126.083333	0	0	7843	209675	-45590	-26305	11421	9879	10956	12436	1907	7165	0	0
2016-06-11 03:00:00	736126.125	0	0	8229	209696	-7111	-20092	17292	15894	8360	12109	5713	10952	0	0
2016-06-11 04:00:00	736126.166667	0	0	14657	209718	42332	-5871	28164	27033	10243	17602	10393	16983	0	0
2016-06-11 05:00:00	736126.208333	0	0	38503	209740	99374	26146	47688	47036	20463	29987	11931	20211	0	0
2016-06-11 06:00:00	736126.25	0	0	155431	209761	160129	155887	157207	159243	69530	77770	10966	22405	0	0
2016-06-11 07:00:00	736126.291667	0	0	265799	209783	220458	292082	267284	272022	153244	159433	7939	22140	0	0
2016-06-11 08:00:00	736126.333333	0	0	352683	209804	276250	372624	351535	358341	257971	263202	6529	23462	0	0
2016-06-11 09:00:00	736126.375	0	0	396660	209826	323705	421038	401437	409467	338380	346610	10834	27119	0	0
2016-06-11 10:00:00	736126.416667	0	0	365315	209848	359591	377071	369143	376381	371552	381396	12619	28659	0	0
2016-06-11 11:00:00	736126.458333	0	0	341571	209869	381463	367470	348061	354781	367848	380209	15181	34303	0	0
2016-06-11 12:00:00	736126.5	0	0	331934	209891	387833	369839	343172	349772	346273	360311	17537	38424	0	0
2016-06-11 13:00:00	736126.541667	0	0	311453	209912	378268	356750	334030	340406	328319	348319	25797	38082	0	0
2016-06-11 14:00:00	736126.583333	0	0	309486	209934	353421	370758	329588	335855	317624	342011	30428	35377	0	0
2016-06-11 15:00:00	736126.625	0	0	327025	209955	314987	364113	316688	322638	315988	332966	27864	31947	0	0
2016-06-11 16:00:00	736126.666667	0	0	293355	209977	265587	316199	272140	276997	309955	311830	22160	30816	0	0
2016-06-11 17:00:00	736126.708333	0	0	222533	209999	208589	253285	214279	217716	280971	272450	12450	26685	0	0
2016-06-11 18:00:00	736126.75	0	0	95218	210020	147878	102977	101006	101663	203702	198792	12890	22370	0	0
2016-06-11 19:00:00	736126.791667	0	0	73569	210042	87594	70287	78036	78129	130440	132502	6539	19274	0	0
2016-06-11 20:00:00	736126.833333	0	0	48157	210063	31846	35060	56038	55591	72314	78461	7667	17781	0	0
2016-06-11 21:00:00	736126.875	0	0	40488	210085	-15564	16373	41238	40428	54071	58049	6166	15254	0	0
2016-06-11 22:00:00	736126.916667	0	0	29241	210107	-51406	-492	30994	29932	39295	41983	5279	12151	0	0
2016-06-11 23:00:00	736126.958333	0	0	19261	210128	-73234	-12810	21252	19951	29663	30103	691	8099	0	0
2016-06-12 00:00:00	736127.0	0	1	15870	210150	-82881	-125610	18928	14529	21457	21470	1173	6497	0	0
2016-06-12 01:00:00	736127.041667	0	1	8844	210171	-73271	-131484	12424	8025	14658	14168	1213	5419	0	0
2016-06-12 02:00:00	736127.083333	0	1	7531	210193	-48380	-131958	11476	7077	10748	9877	1156	3214	0	0
2016-06-12 03:00:00	736127.125	0	1	7494	210215	-9902	-125745	15411	11013	7956	8705	2574	4355	0	0
2016-06-12 04:00:00	736127.166667	0	1	11441	210236	39541	-111525	24217	19818	8822	12636	6432	8032	0	0
2016-06-12 05:00:00	736127.208333	0	1	22910	210258	96584	-79506	34693	30294	13948	20375	8278	11134	0	0
2016-06-12 06:00:00	736127.25	0	1	43749	210279	157339	50234	53096	48697	26033	32936	8636	11966	0	0
2016-06-12 07:00:00	736127.291667	0	1	76398	210301	217667	186428	90553	86154	47685	55048	9332	14030	0	0
2016-06-12 08:00:00	736127.333333	0	1	82354	210323	273459	266971	96507	92109	67500	75653	10363	14262	0	0
2016-06-12 09:00:00	736127.375	0	1	92546	210344	320914	315384	100488	96089	83766	91450	10072	15821	0	0
2016-06-12 10:00:00	736127.416667	0	1	86384	210366	356800	271418	93073	88674	87094	92290	7515	14234	0	0
2016-06-12 11:00:00	736127.458333	0	1	82541	210387	378673	261817	81645	77246	87157	87336	4787	12750	0	0
2016-06-12 12:00:00	736127.5	0	1	81247	210409	385042	264186	82181	77782	83390	81234	4758	10698	0	0
2016-06-12 13:00:00	736127.541667	0	1	85410	210430	375477	251097	86355	81957	83066	78995	5097	10606	0	0
2016-06-12 14:00:00	736127.583333	0	1	90291	210452	350630	265105	88312	83913	85649	81217	5683	13558	0	0
2016-06-12 15:00:00	736127.625	0	1	100895	210474	312196	258460	98509	94110	92198	86660	7022	16190	0	0
2016-06-12 16:00:00	736127.666667	0	1	109274	210495	262796	210545	104152	99753	100153	92592	9417	17675	0	0
2016-06-12 17:00:00	736127.708333	0	1	96665	210517	205798	147632	97920	93521	102278	95794	8560	16877	0	0
2016-06-12 18:00:00	736127.75	0	1	93082	210538	145087	-2675	87483	80885	99673	91386	11164	15587	0	0
2016-06-12 19:00:00	736127.791667	0	1	80673	210560	84803	-35365	83123	76524	90140	83643	9377	13184	0	0
2016-06-12 20:00:00	736127.833333	0	1	58926	210582	29055	-70593	62308	55709	77560	71039	9389	17135	0	0
2016-06-12 21:00:00	736127.875	0	1	44026	210603	-18355	-89279	47942	41344	61208	57859	4168	7881	0	0
2016-06-12 22:00:00	736127.916667	0	1	28686	210625	-54197	-106145	33663	27064	43879	41372	3175	6369	0	0
2016-06-12 23:00:00	736127.958333	0	1	16141	210646	-76025	-118464	21555	14957	29617	27788	2369	4991	0	0
2016-06-13 00:00:00	736128.0	0	0	13870	210668	-40957	70904	19512	18168	19565	20063	3354	8036	0	0
2016-06-13 01:00:00	736128.041667	0	0	8440	210690	-31348	65030	14217	12743	12817	15289	4381	8574	0	0
2016-06-13 02:00:00	736128.083333	0	0	7734	210711	-6457	64556	13326	11831	10014	14247	5185	9517	0	0
2016-06-13 03:00:00	736128.125	0	0	8768	210733	32020	70769	21794	20506	8314	15026	9302	13647	0	0
2016-06-13 04:00:00	736128.166667	0	0	19024	210754	81465	84990	37585	36685	11842	23007	15272	18735	0	0
2016-06-13 05:00:00	736128.208333	0	0	56846	210776	138507	117008	73866	73856	28212	43682	19222	21150	0	0
2016-06-13 06:00:00	736128.25	0	0	232594	210798	199262	246749	232067	235940	102821	115493	17499	21221	0	0
2016-06-13 07:00:00	736128.291667	0	0	425000	210819	259591	382944	410902	419165	238146	242987	12934	25816	0	0
2016-06-13 08:00:00	736128.333333	0	0	532275	210841	315383	463486	528267	539410	396623	398171	6933	25735	0	0
2016-06-13 09:00:00	736128.375	0	0	629109	210862	362838	511900	593936	606691	528794	521755	17139	28948	0	0
2016-06-13 10:00:00	736128.416667	0	0	535175	210884	398724	467933	529886	541069	565519	562390	17149	28129	0	0
2016-06-13 11:00:00	736128.458333	0	0	508773	210905	420596	458332	512353	523106	557685	556955	19270	28923	0	0
2016-06-13 12:00:00	736128.5	0	0	573594	210927	426966	460701	517067	527935	539180	530703	34094	33388	0	0
2016-06-13 13:00:00	736128.541667	0	0	557261	210949	417401	447612	507192	517818	546542	522953	43851	36309	0	0
2016-06-13 14:00:00	736128.583333	0	0	571239	210970	392554	461620	516680	527539	567364	524430	52679	37124	0	0
2016-06-13 15:00:00	736128.625	0	0	545944	210992	354120	454975	512899	523665	558148	523007	44507	36048	0	0
2016-06-13 16:00:00	736128.666667	0	0	471710	211013	304720	407061	437312	446223	529631	499142	39087	34253	0	0
2016-06-13 17:00:00	736128.708333	0	0	368537	211035	247721	344147	363967	371078	462063	446988	24004	31942	0	0
2016-06-13 18:00:00	736128.75	0	0	167565	211057	187011	193839	178654	181216	335937	332839	20523	28716	0	0
2016-06-13 19:00:00	736128.791667	0	0	116865	211078	126726	161149	127335	128638	217655	226977	12872	23553	0	0
2016-06-13 20:00:00	736128.833333	0	0	73648	211100	70978	125922	81948	82137	119359	130663	14089	15809	0	0
2016-06-13 21:00:00	736128.875	0	0	49537	211121	23567	107235	59952	59601	80016	90125	12489	11414	0	0
2016-06-13 22:00:00	736128.916667	0	0	28781	211143	-12273	90369	38243	37359	50655	59699	11111	10322	0	0
2016-06-13 23:00:00	736128.958333	0	0	16472	211165	-34102	78050	25465	24267	31596	40409	10854	10429	0	0
2016-06-14 00:00:00	736129.0	0	0	14478	211186	14509	45777	21234	19933	19910	27186	9058	7770	0	0
2016-06-14 01:00:00	736129.041667	0	0	9138	211208	24119	39903	14017	12539	13362	18913	7144	7605	0	0
2016-06-14 02:00:00	736129.083333	0	0	8551	211229	49010	39429	13174	11675	10722	14715	5053	7270	0	0
2016-06-14 03:00:00	736129.125	0	0	10899	211251	87488	45641	20240	18914	9529	14376	6540	10922	0	0
2016-06-14 04:00:00	736129.166667	0	0	24964	211272	136932	59862	36528	35602	14804	22063	9673	16272	0	0
2016-06-14 05:00:00	736129.208333	0	0	66956	211294	193975	91880	72751	72714	34273	42410	10260	18938	0	0
2016-06-14 06:00:00	736129.25	0	0	228825	211316	254730	221621	224326	228009	106915	112108	8572	21748	0	0
2016-06-14 07:00:00	736129.291667	0	0	374168	211337	315058	357816	378577	386046	223316	228923	9351	28495	0	0
2016-06-14 08:00:00	736129.333333	0	0	477170	211359	370850	438358	466547	476175	360054	363410	8448	35368	0	0
2016-06-14 09:00:00	736129.375	0	0	544107	211380	418306	486772	530411	541607	465148	467942	8611	41057	0	0
2016-06-14 10:00:00	736129.416667	0	0	488804	211402	454191	442805	484870	494948	503360	504243	4742	43979	0	0
2016-06-14 11:00:00	736129.458333	0	0	484935	211424	476064	433205	465950	475564	505948	504039	8118	46872	0	0
2016-06-14 12:00:00	736129.5	0	0	513244	211445	482434	435574	460561	470042	495661	480184	31559	51885	0	0
2016-06-14 13:00:00	736129.541667	0	0	507768	211467	472868	422484	441291	450300	501982	465302	51267	54516	0	0
2016-06-14 14:00:00	736129.583333	0	0	532573	211488	448021	436493	461646	471154	517861	463832	66862	57356	0	0
2016-06-14 15:00:00	736129.625	0	0	498550	211510	409588	429848	453470	462777	512963	461410	64631	60214	0	0
2016-06-14 16:00:00	736129.666667	0	0	417843	211532	360187	381933	401859	409900	482988	447943	50572	61647	0	0
2016-06-14 17:00:00	736129.708333	0	0	340585	211553	303189	319019	330674	336968	418992	403215	26037	58598	0	0
2016-06-14 18:00:00	736129.75	0	0	155399	211575	242478	168712	145158	146898	304609	297922	8615	46957	0	0
2016-06-14 19:00:00	736129.791667	0	0	111927	211596	182194	136021	119596	120709	202637	201525	9013	33936	0	0
2016-06-14 20:00:00	736129.833333	0	0	67207	211618	126446	100794	78235	78333	111511	115313	11687	19373	0	0
2016-06-14 21:00:00	736129.875	0	0	49798	211640	79035	82107	56021	55573	76310	84871	10822	12607	0	0
2016-06-14 22:00:00	736129.916667	0	0	27793	211661	43193	65241	35709	34763	48266	56223	10141	9759	0	0
2016-06-14 23:00:00	736129.958333	0	0	16434	211683	21365	52923	23629	22386	31341	37574	7660	8418	0	0
2016-06-15 00:00:00	736130.0	0	0	14933	211704	42152	59580	21509	20214	19720	25787	7479	8211	0	0
2016-06-15 01:00:00	736130.041667	0	0	8885	211726	51761	53707	16230	14806	13417	19135	7013	7994	0	0
2016-06-15 02:00:00	736130.083333	0	0	8942	211747	76652	53232	16122	14695	10920	16571	6929	7608	0	0
2016-06-15 03:00:00	736130.125	0	0	10168	211769	115131	59445	22679	21413	9331	16971	9864	10799	0	0
2016-06-15 04:00:00	736130.166667	0	0	21149	211791	164575	73666	37593	36693	13419	24267	14162	15374	0	0
2016-06-15 05:00:00	736130.208333	0	0	58880	211812	221617	105684	76571	76628	30065	44911	18480	18672	0	0
2016-06-15 06:00:00	736130.25	0	0	227699	211834	282372	235425	233310	237214	102576	116845	17988	18972	0	0
2016-06-15 07:00:00	736130.291667	0	0	397064	211855	342701	371620	386851	394523	227881	236121	14352	17987	0	0
2016-06-15 08:00:00	736130.333333	0	0	490372	211877	398493	452162	483086	493120	371711	374952	7229	21493	0	0
2016-06-15 09:00:00	736130.375	0	0	544670	211899	445948	500576	540527	551971	477368	479871	5801	28158	0	0
2016-06-15 10:00:00	736130.416667	0	0	497773	211920	481834	456609	485703	495802	510938	513631	5689	30350	0	0
2016-06-15 11:00:00	736130.458333	0	0	507916	211942	503706	447008	496505	506869	516786	518214	5398	29364	0	0
2016-06-15 12:00:00	736130.5	0	0	515272	211963	510076	449377	494468	504782	506987	502484	7583	33965	0	0
2016-06-15 13:00:00	736130.541667	0	0	473101	211985	500511	436288	478449	488370	498763	500007	13120	42495	0	0
2016-06-15 14:00:00	736130.583333	0	0	511228	212007	475664	450296	504306	514861	499867	502671	13348	46468	0	0
2016-06-15 15:00:00	736130.625	0	0	472811	212028	437230	443651	497402	507788	485713	503673	27108	47287	0	0
2016-06-15 16:00:00	736130.666667	0	0	433257	212050	387830	395737	446693	455834	472432	492827	29549	45191	0	0
2016-06-15 17:00:00	736130.708333	0	0	357186	212071	330832	332823	365168	372308	421084	445310	31319	41120	0	0
2016-06-15 18:00:00	736130.75	0	0	155625	212093	270121	182515	166532	168797	315356	332313	21352	31649	0	0
2016-06-15 19:00:00	736130.791667	0	0	106438	212115	209837	149825	122560	123746	206416	221617	18731	20540	0	0
2016-06-15 20:00:00	736130.833333	0	0	63516	212136	154089	114598	79222	79344	108526	123962	19020	13400	0	0
2016-06-15 21:00:00	736130.875	0	0	51016	212158	106677	95911	56838	56411	73656	86500	17017	11364	0	0
2016-06-15 22:00:00	736130.916667	0	0	29398	212179	70836	79045	36767	35847	47976	57200	12673	7769	0	0
2016-06-15 23:00:00	736130.958333	0	0	16626	212201	49008	66727	23271	22020	32346	38092	7063	6608	0	0
2016-06-16 00:00:00	736131.0	0	0	14204	212222	21553	54221	21532	20238	20076	26035	7317	7714	0	0
2016-06-16 01:00:00	736131.041667	0	0	8740	212244	31162	48347	16408	14988	13190	19082	7229	7971	0	0
2016-06-16 02:00:00	736131.083333	0	0	9153	212266	56053	47873	16642	15228	10699	16818	7495	7749	0	0
2016-06-16 03:00:00	736131.125	0	0	10738	212287	94532	54086	22011	20729	9543	16981	9374	10134	0	0
2016-06-16 04:00:00	736131.166667	0	0	23059	212309	143976	68307	37603	36703	14316	24220	12705	13969	0	0
2016-06-16 05:00:00	736131.208333	0	0	63757	212330	201018	100325	76858	76922	32518	44784	15154	15442	0	0
2016-06-16 06:00:00	736131.25	0	0	223945	212352	261773	230066	232667	236555	103587	116726	16101	15992	0	0
2016-06-16 07:00:00	736131.291667	0	0	384073	212374	322102	366261	394065	401914	223925	238463	18036	17981	0	0
2016-06-16 08:00:00	736131.333333	0	0	478159	212395	377894	446803	481786	491788	362059	376752	18208	30558	0	0
2016-06-16 09:00:00	736131.375	0	0	538954	212417	425349	495217	535688	547013	467062	480238	16867	43712	0	0
2016-06-16 10:00:00	736131.416667	0	0	494061	212438	461235	451250	486956	497085	503724	511962	11398	46868	0	0
2016-06-16 11:00:00	736131.458333	0	0	498621	212460	483107	441649	478957	488890	510545	510996	9186	47218	0	0
2016-06-16 12:00:00	736131.5	0	0	501569	212482	489477	444018	471276	481020	498083	488998	16218	49567	0	0
2016-06-16 13:00:00	736131.541667	0	0	472358	212503	479912	430929	456164	465538	490849	478482	16784	54282	0	0
2016-06-16 14:00:00	736131.583333	0	0	503987	212525	455065	444937	484008	494065	492638	480207	16840	55181	0	0
2016-06-16 15:00:00	736131.625	0	0	480765	212546	416631	438292	477485	487382	485703	482328	9714	49617	0	0
2016-06-16 16:00:00	736131.666667	0	0	418601	212568	367231	390378	428565	437261	467784	472902	15659	45959	0	0
2016-06-16 17:00:00	736131.708333	0	0	344474	212589	310233	327464	348678	355413	414613	426685	15994	39882	0	0
2016-06-16 18:00:00	736131.75	0	0	151440	212611	249522	177156	161049	163179	304838	318617	17402	32765	0	0
2016-06-16 19:00:00	736131.791667	0	0	113092	212633	189238	144466	120971	122118	203002	213570	13017	22589	0	0
2016-06-16 20:00:00	736131.833333	0	0	71424	212654	133490	109239	80047	80189	111985	121828	12167	15104	0	0
2016-06-16 21:00:00	736131.875	0	0	51478	212676	86079	90552	59115	58743	78664	87016	10273	12848	0	0
2016-06-16 22:00:00	736131.916667	0	0	31670	212697	50237	73686	42655	41879	51524	60270	10812	12499	0	0
2016-06-16 23:00:00	736131.958333	0	0	18576	212719	28409	61367	28561	27439	33908	42687	10852	13033	0	0
2016-06-17 00:00:00	736132.0	0	0	15915	212741	-31376	41352	21594	20301	22053	29873	10050	12962	0	0
2016-06-17 01:00:00	736132.041667	0	0	9192	212762	-21767	35479	16171	14745	14561	20828	8019	10532	0	0
2016-06-17 02:00:00	736132.083333	0	0	8727	212784	3123	35004	16181	14756	11278	16600	6573	7753	0	0
2016-06-17 03:00:00	736132.125	0	0	10894	212805	41602	41217	21959	20675	9604	16725	9023	10336	0	0
2016-06-17 04:00:00	736132.166667	0	0	22333	212827	91046	55438	38720	37848	13984	24426	13651	16065	0	0
2016-06-17 05:00:00	736132.208333	0	0	64297	212849	148088	87456	80905	81068	32508	46530	17573	20618	0	0
2016-06-17 06:00:00	736132.25	0	0	220805	212870	208843	217197	231658	235521	102478	118145	19216	28365	0	0
2016-06-17 07:00:00	736132.291667	0	0	403951	212892	269172	353392	380793	388317	229684	234968	19264	37067	0	0
2016-06-17 08:00:00	736132.333333	0	0	453569	212913	324964	433934	458772	468210	359441	364016	18375	49960	0	0
2016-06-17 09:00:00	736132.375	0	0	508407	212935	372419	482348	498236	508642	455309	455056	15146	59739	0	0
2016-06-17 10:00:00	736132.416667	0	0	468978	212957	408305	438381	446420	455554	476984	477468	14046	65134	0	0
2016-06-17 11:00:00	736132.458333	0	0	471559	212978	430177	428780	447840	457009	482981	473735	13999	64181	0	0
2016-06-17 12:00:00	736132.5	0	0	490401	213000	436547	431149	479940	489897	476979	467486	14002	60270	0	0
2016-06-17 13:00:00	736132.541667	0	0	425149	213021	426982	418060	453981	463301	462369	470069	28875	52714	0	0
2016-06-17 14:00:00	736132.583333	0	0	414366	213043	402135	432068	470722	480453	443305	477883	53959	45999	0	0
2016-06-17 15:00:00	736132.625	0	0	464203	213064	363701	425423	452102	461376	434572	468376	53995	41719	0	0
2016-06-17 16:00:00	736132.666667	0	0	386891	213086	314301	377509	386914	394588	421820	445472	47088	38800	0	0
2016-06-17 17:00:00	736132.708333	0	0	316188	213108	257303	314595	319226	325239	389094	393734	8635	29544	0	0
2016-06-17 18:00:00	736132.75	0	0	157957	213129	196592	164287	145365	147110	287012	288979	11375	23038	0	0
2016-06-17 19:00:00	736132.791667	0	0	104397	213151	136308	131597	100179	100815	192847	191054	10305	17908	0	0
2016-06-17 20:00:00	736132.833333	0	0	70653	213172	80560	96370	66805	66622	111002	104849	8565	13725	0	0
2016-06-17 21:00:00	736132.875	0	0	54163	213194	33149	77683	52545	52012	76404	73149	4105	10419	0	0
2016-06-17 22:00:00	736132.916667	0	0	35337	213216	-2692	60817	37879	36986	53384	51873	3434	8301	0	0
2016-06-17 23:00:00	736132.958333	0	0	21709	213237	-24520	48499	25985	24800	37069	37932	2906	8077	0	0
2016-06-18 00:00:00	736133.0	0	0	15921	213259	-76381	-16034	22648	21381	24322	27722	4587	8436	0	0
2016-06-18 01:00:00	736133.041667	0	0	10286	213280	-66771	-21908	16481	15063	15972	20414	5576	8271	0	0
2016-06-18 02:00:00	736133.083333	0	0	9686	213302	-41880	-22382	15820	14386	11964	16943	6112	7902	0	0
2016-06-18 03:00:00	736133.125	0	0	9176	213324	-3402	-16169	21691	20401	9716	16616	9244	11688	0	0
2016-06-18 04:00:00	736133.166667	0	0	16032	213345	46041	-1949	32563	31540	11631	22109	13938	17719	0	0
